Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,0,0,1,14,17,0,2,0,0,0,10,12,38,0,0,0,0,2,0,0,96,2,3,2,3,0,0,0,4,219,96,0,159,19,93,161,0,78,0,0,0,0,0,0,0,20,28,7,0,47,0,0,10,9,26,8,4,102,25,2,0,0,0,0
Goodware,0,0,0,0,38,0,9,116,6,0,4,7,43,0,0,0,0,2,2,3,513,1,12,2,1,0,0,1,1,379,155,0,13,0,0,49,0,0,87,0,0,0,0,6,0,397,20,0,0,13,0,0,13,5,45,0,0,78,30,0,0,0,0,0
Goodware,0,0,0,18,31,264,20,95,0,1,13,10,0,0,0,0,0,0,0,6,0,1,6,2,0,0,0,0,4,0,126,0,199,3,150,3,213,0,56,0,0,1,611,9,0,114,0,16,3,22,0,0,7,4,0,29,7,0,10,2,0,0,0,0
Ransomware,0,0,14,12,0,85,2,70,2,0,9,0,0,0,0,0,0,0,0,0,542,0,3,1,1,0,0,1,0,177,241,0,0,0,255,13,75,13,243,0,0,1,711,0,0,0,27,0,3,41,0,0,18,2,70,31,0,7,0,1,0,0,0,0
Goodware,0,0,24,0,0,128,0,0,1,1,8,11,119,0,0,0,0,3,0,2,394,0,21,1,5,0,2,0,0,314,115,1,78,15,92,0,165,145,151,0,0,0,466,0,0,0,14,25,2,0,0,0,10,5,0,22,12,93,10,1,14,0,0,0
Ransomware,0,0,17,34,0,183,2,135,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,1,176,47,0,0,17,0,95,354,70,175,0,0,0,0,21,0,36,4,14,0,17,0,0,0,0,20,25,3,0,0,1,11,0,0,0
Ransomware,0,0,12,21,57,0,6,15,3,0,1,0,96,0,0,0,0,2,0,13,105,0,2,1,1,0,2,1,9,81,0,0,223,0,285,293,125,0,65,0,0,1,431,0,0,61,31,68,2,0,0,0,14,10,14,0,0,0,0,2,0,0,0,0
Ransomware,0,0,0,5,0,0,0,98,3,0,0,0,65,0,0,0,0,0,0,0,0,0,7,1,0,0,5,2,1,8,0,1,0,7,0,95,0,0,0,0,0,0,0,4,0,0,21,0,2,10,0,0,0,9,0,83,0,14,0,0,1,0,0,0
Ransomware,0,0,1,0,6,85,16,168,0,0,6,0,38,0,0,0,0,0,0,0,372,2,13,2,7,0,0,1,0,25,244,1,28,8,0,162,88,0,83,0,0,0,0,0,0,138,34,10,4,11,0,0,15,4,5,90,9,13,42,0,0,0,0,0
Goodware,0,0,0,0,17,16,17,36,3,0,7,0,1,0,0,0,0,0,2,4,0,0,4,0,4,0,1,1,3,0,265,0,50,14,21,99,414,25,177,0,0,0,0,0,0,73,39,0,0,0,0,0,16,0,29,42,10,4,0,0,0,0,0,0
Ransomware,0,0,6,10,0,55,0,1,0,1,0,41,0,0,0,0,0,3,0,1,0,0,8,1,6,0,0,1,4,93,543,0,0,0,253,182,0,36,57,0,0,0,490,5,0,229,0,34,1,36,0,0,0,0,38,0,4,20,12,0,0,0,0,0
Ransomware,0,0,31,15,38,112,18,69,3,0,6,0,121,0,0,0,0,2,3,1,2,0,14,2,0,0,0,0,0,0,244,1,164,3,0,15,387,149,188,0,0,1,0,1,0,0,23,22,1,45,0,0,18,1,50,105,0,0,39,0,0,0,0,0
Goodware,0,0,6,0,0,0,0,59,2,1,8,6,0,0,0,0,1,3,0,0,180,0,13,0,2,0,0,0,2,0,0,0,0,3,0,196,571,0,87,0,0,0,0,0,0,284,0,0,2,34,0,0,0,9,59,3,4,58,31,1,9,0,0,0
Goodware,0,0,12,22,0,134,7,233,3,1,2,22,0,0,0,0,0,3,3,0,84,0,0,0,6,0,3,0,0,34,275,0,0,7,84,0,201,82,0,0,0,0,18,15,0,275,5,0,4,43,0,0,0,18,0,0,0,0,22,1,41,0,0,0
Ransomware,0,0,11,34,0,0,43,35,0,0,11,25,11,0,0,0,0,0,6,5,0,4,3,0,0,0,0,1,0,213,124,0,10,27,166,174,27,65,0,0,0,0,416,9,0,0,0,26,5,0,0,0,14,2,57,19,6,74,0,0,3,0,0,0
Goodware,0,0,0,26,16,0,0,28,1,1,0,11,101,0,0,0,0,1,1,0,0,3,6,1,3,0,0,0,7,0,0,0,0,0,0,82,493,0,23,0,0,0,0,17,0,119,10,24,0,42,0,0,14,0,30,45,0,0,33,1,18,0,0,0
Goodware,0,0,0,0,0,231,12,84,5,0,0,0,0,0,0,0,0,1,1,1,0,2,10,1,6,0,0,0,12,357,0,0,59,12,0,117,123,85,124,0,0,0,147,17,0,0,0,2,3,17,0,0,0,9,0,3,5,83,15,2,25,0,0,0
Goodware,0,0,8,14,39,217,4,97,0,0,6,0,41,0,0,0,0,3,0,11,188,2,2,1,5,0,0,0,0,250,144,1,51,3,32,0,0,0,191,0,0,0,390,10,0,0,15,18,0,36,0,0,12,10,48,67,0,0,17,0,0,0,0,0
Goodware,0,0,5,25,47,156,32,61,0,1,10,38,20,0,0,0,3,2,5,8,370,0,21,1,4,8,2,0,0,111,348,0,265,43,69,234,577,0,41,0,0,1,717,0,0,401,12,17,3,15,0,0,7,11,48,61,1,13,17,2,14,0,0,0
Ransomware,0,0,5,1,61,151,13,4,3,1,0,20,0,0,0,0,0,1,6,5,228,0,0,2,3,0,0,1,0,0,0,0,0,0,133,51,289,0,40,0,0,0,468,0,0,0,2,0,2,0,0,0,0,8,0,29,0,69,0,0,0,0,0,0
Ransomware,0,0,17,9,0,0,0,0,4,0,18,0,21,0,0,0,0,2,7,0,288,2,9,0,0,0,0,0,0,13,0,0,86,10,53,0,19,9,0,0,0,0,57,10,0,0,11,0,1,18,0,0,22,3,0,47,0,5,0,0,4,0,0,0
Ransomware,0,0,0,11,5,87,0,126,4,0,3,20,55,0,0,0,0,3,4,5,167,1,4,1,6,0,0,1,0,148,0,0,91,0,14,60,289,69,37,0,0,0,0,0,0,199,0,9,0,0,0,0,7,0,48,40,0,39,8,0,9,0,0,0
Ransomware,0,0,0,11,11,146,18,26,3,0,0,0,33,0,0,0,0,1,6,0,304,0,3,0,0,0,0,0,5,189,0,0,0,7,83,98,121,10,0,0,0,1,0,10,0,214,8,28,0,37,0,0,0,0,10,38,0,83,8,1,7,0,0,0
Goodware,0,0,1,0,3,0,0,0,0,1,9,22,0,0,0,0,0,1,7,8,337,4,0,0,2,0,2,0,10,68,0,0,155,10,267,211,327,0,0,0,0,0,95,4,0,0,0,20,2,0,0,0,14,0,2,13,0,43,0,2,0,0,0,0
Ransomware,0,0,8,21,0,0,2,0,0,0,9,10,0,0,0,0,0,3,4,10,0,0,9,1,4,0,0,0,7,0,126,0,123,9,55,0,336,0,19,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,51,0,2,0,0,0,0
Ransomware,0,0,0,26,0,224,0,27,6,0,0,15,0,0,0,0,0,1,2,0,380,5,7,0,2,0,1,0,5,69,0,0,0,4,131,169,0,76,210,0,0,1,38,10,0,0,19,28,4,9,0,0,12,4,27,20,2,51,17,0,0,0,0,0
Goodware,0,0,0,28,0,118,17,92,0,0,0,0,57,0,0,0,0,0,0,3,585,0,45,2,6,0,0,0,0,170,181,0,26,0,73,0,584,0,57,0,0,1,56,4,0,0,17,0,1,0,0,0,14,0,23,0,7,91,11,2,0,0,0,0
Goodware,0,0,9,0,0,158,2,0,1,2,8,0,0,0,0,0,0,2,6,0,239,1,17,2,2,0,3,1,0,0,547,1,23,22,132,0,0,10,70,0,0,0,0,6,0,0,17,3,2,31,0,0,8,2,0,57,0,0,14,2,0,0,0,0
Ransomware,0,0,0,10,44,16,0,0,0,0,0,6,39,0,0,0,0,0,0,10,0,4,0,1,1,0,3,1,8,0,75,0,20,13,169,0,209,0,141,0,0,0,0,25,0,0,12,28,0,0,0,0,1,10,19,61,0,0,0,1,20,0,0,0
Ransomware,0,0,0,15,33,149,17,171,5,0,0,11,0,0,0,0,0,3,2,5,125,0,9,2,0,0,0,0,0,0,248,1,1,12,0,0,63,0,208,0,0,0,129,1,0,0,10,38,3,23,0,0,9,11,52,0,1,117,0,0,0,0,0,0
Goodware,0,0,0,0,0,123,11,69,3,0,8,9,0,0,0,0,0,1,3,9,310,3,22,1,4,0,5,2,0,180,0,0,85,16,2,0,349,0,0,0,0,0,855,13,0,0,32,61,2,13,0,0,9,6,28,20,0,123,5,1,0,0,0,0
Goodware,0,0,0,9,24,107,9,0,0,0,8,5,147,0,0,0,0,3,0,4,886,1,15,2,4,0,0,0,9,258,151,1,58,7,43,0,266,40,0,0,0,0,550,9,0,109,23,70,3,81,0,0,0,5,50,80,0,43,5,1,13,0,0,0
Ransomware,0,0,25,0,48,28,2,0,0,0,5,0,0,0,0,0,0,0,0,5,427,0,6,2,4,0,1,0,0,99,0,0,85,1,248,77,282,101,43,0,0,0,0,3,0,0,19,58,2,0,0,0,7,0,7,0,0,24,20,1,0,0,0,0
Ransomware,0,0,6,0,88,98,21,108,0,1,0,36,0,0,0,0,0,1,0,9,256,0,0,0,5,0,0,2,0,242,2,0,185,7,54,0,508,0,233,0,0,0,0,0,0,164,2,6,3,0,0,0,0,0,3,5,8,0,24,1,9,0,0,0
Goodware,0,0,21,10,25,152,2,0,0,0,8,18,139,0,0,2,1,0,6,5,0,0,21,1,7,8,0,0,15,328,0,0,127,5,44,0,1023,0,0,0,0,1,684,0,0,344,0,33,1,8,0,0,18,9,22,57,0,50,27,0,17,0,0,0
Ransomware,0,0,0,0,0,0,24,55,0,0,7,14,0,0,0,0,0,2,2,0,99,1,3,0,0,0,0,0,0,0,119,0,0,2,9,101,0,67,0,0,0,0,206,0,0,0,28,26,1,0,0,0,4,0,2,0,0,0,17,0,8,0,0,0
Goodware,0,0,2,9,70,221,7,0,0,1,1,8,37,0,0,0,0,3,0,0,311,0,10,0,0,0,2,0,0,39,114,0,70,15,49,0,0,0,57,0,0,1,0,14,0,0,3,10,2,50,0,0,0,10,37,38,3,35,11,1,11,0,0,0
Ransomware,0,0,3,5,0,0,0,27,1,0,12,7,81,0,0,0,0,0,0,0,201,1,5,0,2,0,3,0,0,0,107,0,0,9,0,129,251,0,31,0,0,1,384,0,0,0,13,91,0,12,0,0,0,0,14,44,0,14,15,1,13,0,0,0
Ransomware,0,0,0,0,0,210,33,70,0,0,0,12,172,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,4,138,88,1,0,0,18,12,0,106,5,0,0,0,920,0,0,285,0,0,0,0,0,0,0,1,38,15,0,0,29,1,20,0,0,0
Ransomware,0,0,10,0,0,261,10,0,3,0,4,2,45,0,0,0,0,0,0,4,0,5,7,1,0,0,2,0,4,108,0,0,0,2,105,139,0,47,197,0,0,0,123,0,0,0,22,54,4,26,0,0,0,1,65,88,0,27,38,0,16,0,0,0
Goodware,0,0,30,2,49,0,0,85,4,2,1,3,65,0,0,0,0,1,5,14,340,0,3,2,10,0,3,0,0,376,125,0,337,8,343,0,316,152,109,0,0,0,787,9,0,182,0,34,0,14,0,0,16,0,29,2,6,53,15,0,5,0,0,0
Ransomware,0,0,5,8,24,0,13,0,0,2,4,7,0,0,0,0,0,3,5,2,258,5,0,2,0,0,2,0,0,157,84,0,0,0,186,0,500,30,67,0,0,0,129,0,0,78,0,0,0,25,0,0,0,0,0,0,0,40,22,2,0,0,0,0
Goodware,0,0,4,0,34,243,0,61,5,0,0,0,30,0,0,0,0,1,0,5,12,4,0,1,3,0,0,1,0,16,0,1,34,13,72,109,47,60,174,0,0,1,209,17,0,0,0,0,1,1,0,0,28,8,0,47,0,43,35,0,5,0,0,0
Ransomware,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,4,0,1,12,1,0,0,0,0,0,0,0,0,0,19,0,28,625,46,229,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,18,4,7,30,0,2,3,0,0,0
Goodware,0,0,2,21,43,0,13,75,4,0,3,14,131,0,0,0,0,0,0,2,0,0,1,1,4,0,5,0,5,73,105,0,18,4,141,0,0,29,106,0,0,1,0,27,0,0,32,1,3,48,0,0,16,0,25,0,0,4,8,0,0,0,0,0
Goodware,0,0,15,0,25,22,15,0,4,1,7,10,30,0,0,0,0,1,0,8,26,2,3,1,0,0,2,0,9,245,0,0,0,22,0,159,217,126,28,0,0,0,509,2,0,4,0,0,3,9,0,0,0,0,0,35,0,0,6,1,20,0,0,0
Goodware,0,0,14,29,0,0,0,49,0,0,9,6,38,0,0,0,0,3,0,0,0,0,12,0,1,0,0,0,4,0,389,0,0,17,101,0,89,19,0,0,0,0,583,0,0,275,0,0,0,0,0,0,0,0,35,3,3,12,34,2,0,0,0,0
Ransomware,0,0,8,0,0,104,0,70,0,1,0,10,14,0,0,0,0,0,1,0,43,1,0,0,0,0,0,0,3,0,495,0,40,9,58,57,293,0,179,0,0,0,128,5,0,276,2,47,1,25,0,0,3,8,0,0,0,91,9,1,0,0,0,0
Ransomware,0,0,12,0,16,155,4,158,0,1,0,13,146,0,0,0,0,0,0,3,175,0,0,1,0,0,1,0,9,57,314,0,17,7,0,6,0,50,0,0,0,0,371,17,0,232,12,10,1,0,0,0,0,0,32,0,3,32,5,1,4,0,0,0
Goodware,0,0,0,2,0,0,0,2,2,2,7,11,14,0,0,0,0,0,2,3,156,3,17,2,2,0,0,0,4,0,301,0,0,12,0,0,104,37,94,0,0,0,0,0,0,51,0,42,1,5,0,0,0,0,4,47,0,96,29,1,30,0,0,0
Goodware,0,0,0,24,0,139,29,176,6,1,13,1,200,0,0,0,0,0,0,8,529,0,2,1,1,0,1,0,0,5,0,0,161,10,245,3,306,121,27,0,0,0,527,1,0,0,23,0,2,0,0,0,24,2,70,66,3,53,25,1,12,0,0,0
Goodware,0,0,0,12,127,70,0,35,3,1,12,0,208,0,0,0,0,1,0,0,121,1,0,1,0,0,0,0,3,233,441,0,54,8,147,0,385,0,173,0,0,0,29,15,0,0,30,22,2,0,0,0,0,0,23,35,0,110,0,0,26,0,0,0
Ransomware,0,0,6,8,48,204,4,90,1,1,8,4,0,0,0,0,0,1,1,1,73,0,1,0,2,0,1,2,0,0,0,0,0,1,93,0,202,0,0,0,0,0,0,6,0,0,12,0,0,7,0,0,26,0,0,7,0,0,0,1,30,0,0,0
Ransomware,0,0,0,32,0,0,34,0,0,0,9,2,102,0,0,0,0,0,1,2,116,3,0,1,2,0,0,1,0,53,0,0,40,10,0,40,287,0,59,0,0,0,586,0,0,0,41,0,1,12,0,0,0,0,0,9,0,29,0,2,3,0,0,0
Goodware,0,0,3,0,0,28,8,0,2,0,14,9,106,0,0,0,0,1,5,12,518,0,0,0,0,0,0,2,10,296,213,0,259,29,263,154,180,0,165,0,0,0,189,6,0,290,37,5,2,17,0,0,10,0,0,4,5,51,21,1,9,0,0,0
Goodware,0,0,7,37,0,179,0,59,0,0,1,28,6,0,0,0,0,1,3,2,0,5,0,0,3,0,4,0,3,76,245,0,0,5,66,42,0,125,175,0,0,0,0,0,0,77,7,30,0,49,0,0,0,4,9,0,9,82,0,0,5,0,0,0
Goodware,0,0,13,19,7,81,7,0,0,1,10,24,39,0,0,0,0,0,2,5,0,0,11,0,6,0,0,0,15,313,17,0,178,4,0,76,0,16,111,0,0,0,502,0,0,61,18,57,2,31,0,0,9,4,29,61,0,64,12,1,0,0,0,0
Ransomware,0,0,1,0,32,0,8,93,1,0,15,6,32,0,0,0,0,2,2,7,140,0,6,1,0,0,0,0,8,69,0,1,27,12,0,97,0,0,0,0,0,0,733,1,0,95,5,57,0,7,0,0,18,0,0,0,1,63,14,0,35,0,0,0
Goodware,0,0,15,0,75,0,0,75,0,0,11,21,29,0,0,0,0,0,5,1,0,0,0,0,4,0,1,0,5,36,386,0,94,3,224,88,0,12,172,0,0,0,0,5,0,0,21,0,2,62,0,0,12,12,0,34,8,58,0,0,20,0,0,0
Ransomware,0,0,0,8,51,0,16,179,3,0,3,31,22,0,0,0,0,0,7,5,571,0,3,1,5,0,2,3,0,109,220,0,3,12,0,0,35,0,0,0,0,1,0,12,0,320,25,7,1,27,0,0,10,4,0,12,5,90,0,1,14,0,0,0
Ransomware,0,0,0,10,37,0,0,96,0,1,8,4,0,0,0,0,0,0,0,0,98,1,0,1,1,0,0,1,2,75,106,0,95,0,0,13,0,0,0,0,0,0,153,0,0,0,0,0,0,70,0,0,1,0,0,0,5,0,0,0,0,0,0,0
Goodware,0,0,18,12,64,0,27,0,1,0,0,27,0,0,0,0,0,2,2,7,500,0,21,1,10,0,1,0,3,45,0,0,189,8,10,0,35,76,286,0,0,0,987,0,0,0,2,4,2,60,0,0,0,7,95,28,7,60,5,0,0,0,0,0
Goodware,0,0,17,21,0,0,25,119,0,0,0,10,0,0,0,0,0,0,0,8,498,0,0,0,5,0,0,1,0,0,370,0,0,16,200,0,204,0,320,0,0,0,0,12,0,0,12,0,3,42,0,0,3,7,44,12,3,91,20,2,0,0,0,0
Goodware,0,0,4,0,71,0,18,173,3,0,5,1,0,0,0,0,0,2,0,0,56,0,15,3,0,0,0,0,0,317,12,0,196,4,153,0,67,79,136,0,0,0,75,8,0,293,0,31,2,0,0,0,17,2,29,9,1,60,3,1,17,0,0,0
Ransomware,0,0,0,17,0,172,0,108,0,1,1,0,62,0,0,0,0,1,6,0,0,0,10,2,1,0,0,0,0,132,148,0,160,0,0,134,0,23,9,0,0,0,218,0,0,337,11,0,0,36,0,0,0,0,27,7,0,13,1,0,8,0,0,0
Ransomware,0,0,12,37,67,0,39,122,3,0,24,0,120,0,0,0,0,1,3,0,273,1,0,1,0,0,1,0,0,14,0,0,31,26,100,26,103,52,24,0,0,0,89,6,0,56,13,0,0,29,0,0,0,0,0,32,5,0,10,0,0,0,0,0
Ransomware,0,0,0,0,45,259,0,152,0,1,4,0,0,0,0,0,0,2,4,6,0,0,3,1,0,0,0,2,1,56,172,0,17,10,8,213,0,33,151,0,0,0,321,1,0,0,0,21,0,0,0,0,0,0,52,0,0,6,12,0,0,0,0,0
Ransomware,0,0,0,5,0,95,0,22,0,1,0,30,116,0,0,0,0,0,1,4,3,1,9,0,5,0,0,0,0,0,0,0,58,21,100,0,0,8,32,0,0,0,0,3,0,196,0,31,0,0,0,0,11,10,0,0,0,3,14,0,22,0,0,0
Goodware,0,0,20,42,46,76,8,176,0,0,0,10,31,0,0,3,2,2,5,15,581,0,22,0,4,8,5,0,10,177,0,0,0,0,0,103,616,0,127,0,0,0,401,11,0,0,0,43,2,3,0,0,0,9,50,65,5,13,26,0,14,0,0,0
Ransomware,0,0,0,0,0,0,9,0,4,0,6,31,36,0,0,0,0,1,0,0,39,0,19,0,1,0,0,0,0,0,233,0,74,0,0,38,0,95,206,0,0,1,0,11,0,0,21,58,3,3,0,0,0,0,7,0,0,0,10,0,0,0,0,0
Goodware,0,0,0,1,0,0,15,0,3,0,13,26,20,0,0,0,0,2,2,0,180,3,7,2,3,0,3,1,0,282,200,0,59,5,0,20,429,0,37,0,0,1,0,3,0,341,3,64,0,0,0,0,3,0,0,16,16,28,8,1,15,0,0,0
Goodware,0,0,12,0,47,21,41,29,0,0,0,20,49,0,0,0,0,2,0,6,482,2,1,2,7,0,1,1,2,219,0,0,86,0,0,0,228,104,127,0,0,0,363,13,0,51,21,4,0,10,0,0,0,0,13,7,0,35,22,0,6,0,0,0
Ransomware,0,0,0,6,8,112,10,79,0,0,0,6,0,0,0,0,0,0,0,0,809,0,0,0,3,0,0,0,4,0,226,1,105,0,63,0,278,38,248,0,0,0,0,1,0,0,2,33,0,41,0,0,0,1,0,0,5,64,0,2,7,0,0,0
Goodware,0,0,3,22,0,68,0,41,4,0,3,11,92,0,0,0,0,1,1,6,122,0,19,0,0,0,1,0,0,128,123,0,113,4,102,51,439,106,165,0,0,0,493,0,0,0,0,38,0,0,0,0,0,0,7,26,0,20,0,2,23,0,0,0
Goodware,0,0,18,0,34,171,9,46,0,1,0,0,65,0,0,0,0,0,1,10,0,4,0,1,2,0,4,0,1,41,66,0,11,10,60,53,344,19,130,0,0,0,0,0,0,10,44,56,1,42,0,0,9,2,0,4,0,62,9,0,5,0,0,0
Ransomware,0,0,12,22,0,172,10,139,0,1,0,0,0,0,0,0,0,1,0,1,496,0,11,0,0,0,0,0,0,0,169,0,201,0,0,0,0,51,35,0,0,0,307,0,0,137,0,0,1,0,0,0,1,4,17,0,0,29,0,0,4,0,0,0
Ransomware,0,0,0,0,0,0,14,99,0,1,7,7,117,0,0,0,0,1,0,3,12,1,0,0,0,0,2,0,0,58,181,1,65,9,21,2,131,0,0,0,0,0,1207,3,0,73,15,0,0,27,0,0,0,0,43,5,0,67,0,2,20,0,0,0
Ransomware,0,0,11,2,57,0,9,114,2,0,6,2,0,0,0,0,0,1,9,0,441,1,21,1,0,0,0,0,0,79,399,0,12,9,138,0,0,57,0,0,0,0,0,0,0,168,25,0,2,71,0,0,0,6,40,31,2,24,12,0,6,0,0,0
Goodware,0,0,20,12,27,195,7,38,0,0,14,0,0,0,0,0,0,2,0,6,47,3,7,1,6,0,3,0,3,234,96,0,178,20,59,0,350,86,93,0,0,1,113,2,0,0,7,0,1,77,0,0,25,7,0,78,6,69,36,0,0,0,0,0
Goodware,0,0,5,0,0,21,7,25,4,0,0,6,171,0,0,0,0,0,7,0,409,2,0,1,2,0,1,1,11,82,0,0,0,14,67,0,204,0,30,0,0,1,0,7,0,38,15,33,1,28,0,0,0,0,27,63,0,80,23,4,0,0,0,0
Ransomware,0,0,0,0,67,169,0,80,0,0,0,0,0,0,0,0,0,2,6,2,156,0,0,0,2,0,0,0,0,0,0,0,0,0,39,82,222,0,0,0,0,0,237,32,0,100,0,1,0,53,0,0,5,4,0,0,5,74,10,0,0,0,0,0
Ransomware,0,0,8,0,3,0,15,0,1,0,6,30,0,0,0,0,0,0,0,4,409,5,12,1,1,0,1,1,6,0,0,0,0,0,239,60,0,5,38,0,0,0,0,10,0,0,39,14,1,6,0,0,0,4,0,0,0,82,0,1,7,0,0,0
Goodware,0,0,6,0,56,24,13,140,1,1,0,18,51,0,0,0,0,0,3,5,11,0,0,1,3,0,4,1,0,171,105,0,76,11,227,140,250,38,79,0,0,0,0,0,0,81,13,0,1,63,0,0,21,0,0,0,8,64,2,0,25,0,0,0
Ransomware,0,0,0,5,7,13,0,0,0,1,11,0,0,0,0,0,0,0,1,4,293,0,0,0,7,0,1,0,2,156,215,0,66,13,0,27,198,50,88,0,0,1,280,10,0,0,3,30,4,22,0,0,0,1,0,43,7,35,0,2,0,0,0,0
Goodware,0,0,27,0,74,0,34,107,0,0,4,14,141,0,0,0,0,1,2,4,623,0,6,0,3,0,0,0,0,171,160,0,96,22,43,112,91,0,0,0,0,0,621,0,0,0,22,77,2,0,0,0,0,0,50,61,10,0,23,0,6,0,0,0
Goodware,0,0,4,0,0,59,5,50,5,0,5,22,0,0,0,0,1,0,1,10,0,2,10,0,9,0,0,0,0,0,0,0,0,0,38,407,262,121,256,0,0,0,0,0,0,32,29,0,1,16,0,0,0,8,0,21,0,76,24,0,8,0,0,0
Ransomware,0,0,18,10,28,0,0,0,0,0,12,13,116,0,0,0,0,1,9,2,186,0,10,2,2,0,1,0,0,82,28,0,65,0,166,31,340,14,0,0,0,0,0,0,0,328,8,0,0,105,0,0,2,2,27,0,0,60,26,0,50,0,0,0
Ransomware,0,0,5,3,33,0,0,0,0,0,8,0,0,0,0,0,0,3,0,3,524,0,5,0,0,0,1,2,4,198,280,0,208,20,0,0,14,156,108,0,0,1,0,2,0,0,16,0,0,62,0,0,0,0,16,89,0,13,23,0,7,0,0,0
Goodware,0,0,0,0,20,293,0,129,0,0,1,13,0,0,0,0,0,1,0,0,103,0,6,0,3,0,0,0,4,114,0,0,56,12,212,0,80,0,216,0,0,0,0,0,0,0,6,0,1,18,0,0,8,10,20,70,1,0,0,0,18,0,0,0
Goodware,0,0,16,28,0,0,16,41,5,1,8,11,0,0,0,0,0,3,0,10,31,0,23,0,0,0,4,0,9,104,470,1,213,15,144,0,0,0,133,0,0,0,0,12,0,0,0,13,2,22,0,0,0,2,9,24,19,0,10,0,0,0,0,0
Ransomware,0,0,6,14,0,228,8,80,0,0,0,12,0,0,0,0,0,3,0,7,0,2,13,0,4,0,3,2,9,0,404,0,14,11,4,0,0,0,143,0,0,1,396,3,0,0,39,0,0,54,0,0,7,3,0,15,0,60,0,1,8,0,0,0
Goodware,0,0,10,7,61,0,17,93,0,0,3,5,69,0,0,0,0,0,0,0,0,2,13,0,0,0,0,2,0,187,0,0,30,13,44,37,0,0,84,0,0,0,0,0,0,0,15,0,1,35,0,0,14,4,46,13,6,45,0,1,0,0,0,0
Goodware,0,0,0,0,0,28,11,22,1,1,0,25,90,0,0,0,0,2,4,5,300,0,5,2,0,0,0,0,0,183,19,0,92,15,197,241,179,0,139,0,0,0,669,0,0,162,28,7,1,29,0,0,18,8,0,8,5,43,33,3,0,0,0,0
Goodware,0,0,0,16,0,0,13,124,0,0,0,20,33,0,0,0,0,0,3,2,259,4,11,1,2,0,3,1,1,138,171,1,192,6,168,23,352,0,0,0,0,0,0,9,0,167,0,1,2,0,0,0,7,3,0,2,0,69,37,1,0,0,0,0
Ransomware,0,0,3,14,0,166,0,8,0,0,8,0,0,0,0,0,0,2,0,1,361,1,16,0,2,0,3,1,0,82,172,0,61,0,0,30,3,84,0,0,0,0,0,0,0,192,15,34,0,3,0,0,11,0,20,45,1,0,8,2,9,0,0,0
Goodware,0,0,23,0,103,0,0,0,4,0,15,6,27,0,0,0,0,6,8,10,603,1,1,0,2,0,4,1,0,114,87,0,75,0,121,124,104,0,169,0,0,0,0,8,0,0,0,38,4,53,0,0,3,9,33,0,3,72,0,1,4,0,0,0
Goodware,0,0,0,22,72,20,0,0,2,0,2,28,31,0,0,0,0,0,2,2,164,0,13,1,1,0,3,0,0,166,287,0,48,16,0,87,0,54,0,0,0,1,986,6,0,83,0,0,3,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Ransomware,0,0,0,42,33,118,4,10,0,0,11,42,0,0,0,0,0,1,1,4,233,0,0,1,4,0,0,0,4,28,221,0,0,10,20,193,298,7,0,0,0,0,0,0,0,107,27,0,2,40,0,0,3,0,0,0,8,61,0,0,8,0,0,0
